kind,wp_id,source_url,local_path,used_by,status
attachment,409,https://humancompatible.ai/app/uploads/2020/11/sergei-volodin.jpg,public/app/uploads/2020/11/sergei-volodin.jpg,attachment parent 408,ok
attachment,411,https://humancompatible.ai/app/uploads/2020/11/shlomi.png,public/app/uploads/2020/11/shlomi.png,attachment parent 410,ok
attachment,415,https://humancompatible.ai/people/soren-mindermann/soren-mindermann-jpg/,,attachment parent 414,broken-record (file missing on server)
attachment,417,https://humancompatible.ai/app/uploads/2020/11/stephen-casper.png,public/app/uploads/2020/11/stephen-casper.png,attachment parent 416,ok
attachment,419,https://humancompatible.ai/app/uploads/2020/11/steven-wang.jpg,public/app/uploads/2020/11/steven-wang.jpg,attachment parent 418,ok
attachment,421,https://humancompatible.ai/app/uploads/2020/11/thomas-gilbert.jpg,public/app/uploads/2020/11/thomas-gilbert.jpg,attachment parent 420,ok
attachment,423,https://humancompatible.ai/app/uploads/2020/11/monica-gates.png,public/app/uploads/2020/11/monica-gates.png,attachment parent 422,ok
attachment,425,https://humancompatible.ai/app/uploads/2020/11/vincent.jpg,public/app/uploads/2020/11/vincent.jpg,attachment parent 424,ok
attachment,635,https://humancompatible.ai/app/uploads/2020/11/laws.jpg,public/app/uploads/2020/11/laws.jpg,attachment parent 17,ok
attachment,721,https://humancompatible.ai/app/uploads/2020/11/soren-mindermann.jpg,public/app/uploads/2020/11/soren-mindermann.jpg,attachment parent 414,ok
attachment,723,https://humancompatible.ai/app/uploads/2020/11/matthew-rahtz.jpg,public/app/uploads/2020/11/matthew-rahtz.jpg,attachment parent 374,ok
attachment,725,https://humancompatible.ai/app/uploads/2020/11/stuart.jpg,public/app/uploads/2020/11/stuart.jpg,attachment parent 286,ok
attachment,727,https://humancompatible.ai/app/uploads/2020/11/Rohin.jpg,public/app/uploads/2020/11/Rohin.jpg,attachment parent 404,ok
attachment,729,https://humancompatible.ai/app/uploads/2020/11/moritz-hardt.jpg,public/app/uploads/2020/11/moritz-hardt.jpg,attachment parent 386,ok
attachment,731,https://humancompatible.ai/app/uploads/2020/11/rosie-campbell.jpg,public/app/uploads/2020/11/rosie-campbell.jpg,attachment parent 294,ok
attachment,733,https://humancompatible.ai/app/uploads/2020/11/halpern.jpg,public/app/uploads/2020/11/halpern.jpg,attachment parent 308,ok
attachment,755,https://humancompatible.ai/app/uploads/2020/11/chris-cundy.jpg,public/app/uploads/2020/11/chris-cundy.jpg,attachment parent 754,ok
attachment,756,https://humancompatible.ai/app/uploads/2020/11/beth-barnes.jpg,public/app/uploads/2020/11/beth-barnes.jpg,attachment parent 754,ok
attachment,757,https://humancompatible.ai/app/uploads/2020/11/dmitrii-krasheninnikov-intern.jpg,public/app/uploads/2020/11/dmitrii-krasheninnikov-intern.jpg,attachment parent 754,ok
attachment,761,https://humancompatible.ai/app/uploads/2020/03/stephen-casper-smaller1.png,public/app/uploads/2020/03/stephen-casper-smaller1.png,attachment parent 754,ok
attachment,762,https://humancompatible.ai/app/uploads/2020/03/cynthia-chen-smaller.jpg,public/app/uploads/2020/03/cynthia-chen-smaller.jpg,attachment parent 754,ok
attachment,763,https://humancompatible.ai/app/uploads/2020/03/harry-giles-smaller.png,public/app/uploads/2020/03/harry-giles-smaller.png,attachment parent 754,ok
attachment,764,https://humancompatible.ai/app/uploads/2020/03/michael-mcdonald-smaller.png,public/app/uploads/2020/03/michael-mcdonald-smaller.png,attachment parent 754,ok
attachment,773,https://humancompatible.ai/app/uploads/2020/11/CHAI-2020-Progress-Report-public-9-30.pdf,public/app/uploads/2020/11/CHAI-2020-Progress-Report-public-9-30.pdf,attachment parent 772,ok
attachment,780,https://humancompatible.ai/app/uploads/2020/11/pulkit-verma.jpg,public/app/uploads/2020/11/pulkit-verma.jpg,attachment parent 398,ok
attachment,1187,https://humancompatible.ai/app/uploads/2020/11/beth-barnes-profile.jpg,public/app/uploads/2020/11/beth-barnes-profile.jpg,attachment parent 322,ok
attachment,1189,https://humancompatible.ai/app/uploads/2020/11/adam-gleave.jpg,public/app/uploads/2020/11/adam-gleave.jpg,attachment parent 316,ok
attachment,1193,https://humancompatible.ai/?attachment_id=1193,,,broken-record (file missing on server)
attachment,1195,https://humancompatible.ai/?attachment_id=1195,,,broken-record (file missing on server)
attachment,1197,https://humancompatible.ai/app/uploads/2020/10/chai_logo.png,public/app/uploads/2020/10/chai_logo.png,attachment parent 1196,ok
attachment,1199,https://humancompatible.ai/app/uploads/2020/12/stuart.jpg,public/app/uploads/2020/12/stuart.jpg,,ok
attachment,1201,https://humancompatible.ai/app/uploads/2020/12/rosie-campbell.jpg,public/app/uploads/2020/12/rosie-campbell.jpg,,ok
attachment,1203,https://humancompatible.ai/app/uploads/2020/12/halpern.jpg,public/app/uploads/2020/12/halpern.jpg,,ok
attachment,1205,https://humancompatible.ai/people/adam-gleave-2/adam-gleave-jpg-2/,,,broken-record (file missing on server)
attachment,1207,https://humancompatible.ai/people/beth-barnes-2/beth-barnes-profile-jpg-2/,,,broken-record (file missing on server)
attachment,1209,https://humancompatible.ai/people/chris-cundy-2/chris-cundy-profile-jpg-2/,,,broken-record (file missing on server)
attachment,1211,https://humancompatible.ai/app/uploads/2020/12/lara-buchak.jpg,public/app/uploads/2020/12/lara-buchak.jpg,,ok
attachment,1213,https://humancompatible.ai/people/matthew-rahtz-2/matthew-rahtz-jpg-2/,,,broken-record (file missing on server)
attachment,1215,https://humancompatible.ai/app/uploads/2020/12/micah-carroll.png,public/app/uploads/2020/12/micah-carroll.png,,ok
attachment,1217,https://humancompatible.ai/people/moritz-hardt-2/moritz-hardt-jpg-2/,,,broken-record (file missing on server)
attachment,1219,https://humancompatible.ai/app/uploads/2020/12/nika-haghtalab.jpg,public/app/uploads/2020/12/nika-haghtalab.jpg,,ok
attachment,1221,https://humancompatible.ai/people/pulkit-verma-2/pulkit-verma-jpg-2/,,,broken-record (file missing on server)
attachment,1223,https://humancompatible.ai/app/uploads/2020/12/Rohin.jpg,public/app/uploads/2020/12/Rohin.jpg,,ok
attachment,1225,https://humancompatible.ai/people/soren-mindermann-2/soren-mindermann-jpg-2/,,,broken-record (file missing on server)
attachment,1864,https://humancompatible.ai/app/uploads/2020/12/chris-cundy-1.jpg,public/app/uploads/2020/12/chris-cundy-1.jpg,,ok
attachment,1865,https://humancompatible.ai/app/uploads/2020/11/chris-cundy-1.jpg,public/app/uploads/2020/11/chris-cundy-1.jpg,attachment parent 330,ok
attachment,1879,https://humancompatible.ai/app/uploads/2020/12/alyssa-li-dayan.png,public/app/uploads/2020/12/alyssa-li-dayan.png,,ok
attachment,1888,https://humancompatible.ai/app/uploads/2020/12/yuxi-liu.jpg,public/app/uploads/2020/12/yuxi-liu.jpg,,ok
attachment,1889,https://humancompatible.ai/app/uploads/2020/12/alex-gunning.jpg,public/app/uploads/2020/12/alex-gunning.jpg,,ok
attachment,1890,https://humancompatible.ai/app/uploads/2020/12/jessy-lin.jpg,public/app/uploads/2020/12/jessy-lin.jpg,,ok
attachment,1891,https://humancompatible.ai/app/uploads/2020/12/cassidy-laidlaw.jpg,public/app/uploads/2020/12/cassidy-laidlaw.jpg,,ok
attachment,1902,https://humancompatible.ai/app/uploads/2020/12/Screen-Shot-2020-12-28-at-10.25.41-AM-e1609179991514.png,public/app/uploads/2020/12/Screen-Shot-2020-12-28-at-10.25.41-AM-e1609179991514.png,,ok
attachment,1904,https://humancompatible.ai/app/uploads/2020/12/100-e1609180963402.jpg,public/app/uploads/2020/12/100-e1609180963402.jpg,,ok
attachment,1915,https://humancompatible.ai/app/uploads/2020/06/logo.jpg,public/app/uploads/2020/06/logo.jpg,attachment parent 53,ok
attachment,1917,https://humancompatible.ai/app/uploads/2020/05/Screen-Shot-2020-12-28-at-10.57.54-AM.png,public/app/uploads/2020/05/Screen-Shot-2020-12-28-at-10.57.54-AM.png,attachment parent 57,ok
attachment,1925,https://humancompatible.ai/app/uploads/2021/01/jakob-foerster.png,public/app/uploads/2021/01/jakob-foerster.png,,ok
attachment,1930,https://humancompatible.ai/app/uploads/2021/01/dorsasadigh_200x200.jpg,public/app/uploads/2021/01/dorsasadigh_200x200.jpg,,ok
attachment,1963,https://humancompatible.ai/app/uploads/2021/02/0AesxsZC_400x400.jpg,public/app/uploads/2021/02/0AesxsZC_400x400.jpg,attachment parent 1961,ok
attachment,1972,https://humancompatible.ai/app/uploads/2021/02/68572739-1.png,public/app/uploads/2021/02/68572739-1.png,attachment parent 1968,ok
attachment,1979,https://humancompatible.ai/app/uploads/2021/01/Screen-Shot-2021-02-05-at-10.59.21-AM.jpg,public/app/uploads/2021/01/Screen-Shot-2021-02-05-at-10.59.21-AM.jpg,attachment parent 1974,ok
attachment,1982,https://humancompatible.ai/app/uploads/2021/02/tom-lenaerts.png,public/app/uploads/2021/02/tom-lenaerts.png,attachment parent 1981,ok
attachment,1986,https://humancompatible.ai/app/uploads/2021/02/jmCoOBzX_400x400.jpg,public/app/uploads/2021/02/jmCoOBzX_400x400.jpg,attachment parent 1985,ok
attachment,1992,https://humancompatible.ai/app/uploads/2021/02/Screen-Shot-2021-02-09-at-8.58.18-AM.png,public/app/uploads/2021/02/Screen-Shot-2021-02-09-at-8.58.18-AM.png,attachment parent 1991,ok
attachment,1998,https://humancompatible.ai/app/uploads/2021/02/Webp.net-resizeimage-1.png,public/app/uploads/2021/02/Webp.net-resizeimage-1.png,attachment parent 1995,ok
attachment,2016,https://humancompatible.ai/app/uploads/2021/01/Screen-Shot-2021-02-11-at-9.51.04-AM.png,public/app/uploads/2021/01/Screen-Shot-2021-02-11-at-9.51.04-AM.png,attachment parent 2012,ok
attachment,2058,https://humancompatible.ai/app/uploads/2021/03/Rafael-Albert.jpg,public/app/uploads/2021/03/Rafael-Albert.jpg,attachment parent 2057,ok
attachment,2064,https://humancompatible.ai/app/uploads/2021/03/Screen-Shot-2021-03-04-at-10.02.55-AM.png,public/app/uploads/2021/03/Screen-Shot-2021-03-04-at-10.02.55-AM.png,attachment parent 2063,ok
attachment,2069,https://humancompatible.ai/app/uploads/2021/03/Screen-Shot-2021-03-04-at-10.02.55-AM.jpg,public/app/uploads/2021/03/Screen-Shot-2021-03-04-at-10.02.55-AM.jpg,attachment parent 2063,ok
attachment,2077,https://humancompatible.ai/app/uploads/2021/03/yawen-duan.png,public/app/uploads/2021/03/yawen-duan.png,attachment parent 2076,ok
attachment,2088,https://humancompatible.ai/app/uploads/2021/03/scott-emmons.jpg,public/app/uploads/2021/03/scott-emmons.jpg,attachment parent 2087,ok
attachment,2094,https://humancompatible.ai/app/uploads/2021/03/aaai-logo.png,public/app/uploads/2021/03/aaai-logo.png,,ok
attachment,2095,https://humancompatible.ai/app/uploads/2021/03/medium_1567044152-artwork.jpeg,public/app/uploads/2021/03/medium_1567044152-artwork.jpeg,,ok
attachment,2096,https://humancompatible.ai/app/uploads/2021/03/Screen-Shot-2021-03-30-at-11.02.01-AM.png,public/app/uploads/2021/03/Screen-Shot-2021-03-30-at-11.02.01-AM.png,,ok
attachment,2109,https://humancompatible.ai/app/uploads/2021/03/1519893608292.png,public/app/uploads/2021/03/1519893608292.png,attachment parent 2106,ok
attachment,2115,https://humancompatible.ai/app/uploads/2021/03/Screen-Shot-2021-03-30-at-11.02.01-AM_50.png,public/app/uploads/2021/03/Screen-Shot-2021-03-30-at-11.02.01-AM_50.png,attachment parent 2113,ok
attachment,2120,https://humancompatible.ai/app/uploads/2021/04/paria-rashidinejad.jpg,public/app/uploads/2021/04/paria-rashidinejad.jpg,attachment parent 2119,ok
attachment,2127,https://humancompatible.ai/app/uploads/2021/04/Julia-Kerley.png,public/app/uploads/2021/04/Julia-Kerley.png,,ok
attachment,2132,https://humancompatible.ai/app/uploads/2021/04/Webp.net-resizeimage.png,public/app/uploads/2021/04/Webp.net-resizeimage.png,attachment parent 2131,ok
attachment,2136,https://humancompatible.ai/app/uploads/2021/04/Screen-Shot-2021-04-13-at-8.09.35-AM.png,public/app/uploads/2021/04/Screen-Shot-2021-04-13-at-8.09.35-AM.png,attachment parent 2135,ok
attachment,2144,https://humancompatible.ai/app/uploads/2021/04/arnaud-fickinger.jpg,public/app/uploads/2021/04/arnaud-fickinger.jpg,attachment parent 2143,ok
attachment,2152,https://humancompatible.ai/app/uploads/2021/04/Lauro-Langosco-di-Langosco.jpg,public/app/uploads/2021/04/Lauro-Langosco-di-Langosco.jpg,attachment parent 2151,ok
attachment,2156,https://humancompatible.ai/app/uploads/2021/04/Antoni-Lorente-Martinez.jpg,public/app/uploads/2021/04/Antoni-Lorente-Martinez.jpg,,ok
attachment,2163,https://humancompatible.ai/app/uploads/2021/04/wesley-holliday.jpg,public/app/uploads/2021/04/wesley-holliday.jpg,attachment parent 2162,ok
attachment,2166,https://humancompatible.ai/app/uploads/2021/04/Pavel-Czempin.jpg,public/app/uploads/2021/04/Pavel-Czempin.jpg,attachment parent 2165,ok
attachment,2174,https://humancompatible.ai/app/uploads/2021/05/nathan-miller.png,public/app/uploads/2021/05/nathan-miller.png,attachment parent 2169,ok
attachment,2189,https://humancompatible.ai/app/uploads/2021/05/GAIW-2021.png,public/app/uploads/2021/05/GAIW-2021.png,attachment parent 2188,ok
attachment,2195,https://humancompatible.ai/app/uploads/2021/03/Webp.net-resizeimage.jpg,public/app/uploads/2021/03/Webp.net-resizeimage.jpg,attachment parent 2193,ok
attachment,2196,https://humancompatible.ai/app/uploads/2021/03/51NTItonR1L._SL210_.jpg,public/app/uploads/2021/03/51NTItonR1L._SL210_.jpg,attachment parent 2193,ok
attachment,2198,https://humancompatible.ai/app/uploads/2021/05/file-20210311-18-1pat070.jpg,public/app/uploads/2021/05/file-20210311-18-1pat070.jpg,attachment parent 2197,ok
attachment,2205,https://humancompatible.ai/app/uploads/2021/04/Webp.net-resizeimage-1.png,public/app/uploads/2021/04/Webp.net-resizeimage-1.png,attachment parent 2202,ok
attachment,2208,https://humancompatible.ai/app/uploads/2021/05/jonathan-stray.png,public/app/uploads/2021/05/jonathan-stray.png,attachment parent 2207,ok
attachment,2216,https://humancompatible.ai/app/uploads/2021/05/joar-skalse.jpg,public/app/uploads/2021/05/joar-skalse.jpg,attachment parent 2215,ok
attachment,2220,https://humancompatible.ai/app/uploads/2021/05/photo-matthew.jpeg,public/app/uploads/2021/05/photo-matthew.jpeg,attachment parent 2219,ok
attachment,2232,https://humancompatible.ai/app/uploads/2021/06/oliver-r.jpg,public/app/uploads/2021/06/oliver-r.jpg,attachment parent 2231,ok
attachment,2238,https://humancompatible.ai/app/uploads/2021/06/woodside.jpg,public/app/uploads/2021/06/woodside.jpg,attachment parent 2237,ok
attachment,2250,https://humancompatible.ai/app/uploads/2021/06/Carlo-A.png,public/app/uploads/2021/06/Carlo-A.png,attachment parent 2249,ok
attachment,2254,https://humancompatible.ai/app/uploads/2021/06/Jonathan-Stray.jpg,public/app/uploads/2021/06/Jonathan-Stray.jpg,attachment parent 2253,ok
attachment,2257,https://humancompatible.ai/app/uploads/2021/06/image_1_31.png,public/app/uploads/2021/06/image_1_31.png,attachment parent 2256,ok
attachment,2260,https://humancompatible.ai/app/uploads/2021/06/Webp.net-resizeimage.jpg,public/app/uploads/2021/06/Webp.net-resizeimage.jpg,attachment parent 2259,ok
attachment,2270,https://humancompatible.ai/app/uploads/2021/06/Webp.net-resizeimage-1.jpg,public/app/uploads/2021/06/Webp.net-resizeimage-1.jpg,attachment parent 2269,ok
attachment,2277,https://humancompatible.ai/app/uploads/2021/06/Webp.net-resizeimage-1.png,public/app/uploads/2021/06/Webp.net-resizeimage-1.png,attachment parent 2276,ok
attachment,2282,https://humancompatible.ai/app/uploads/2020/11/vaelgates.png,public/app/uploads/2020/11/vaelgates.png,attachment parent 422,ok
attachment,2288,https://humancompatible.ai/app/uploads/2021/06/neelnanda.jpg,public/app/uploads/2021/06/neelnanda.jpg,attachment parent 2287,ok
attachment,2297,https://humancompatible.ai/app/uploads/2021/06/Webp.net-resizeimage-2.jpg,public/app/uploads/2021/06/Webp.net-resizeimage-2.jpg,attachment parent 2296,ok
attachment,2300,https://humancompatible.ai/app/uploads/2021/06/yulong.jpg,public/app/uploads/2021/06/yulong.jpg,attachment parent 2299,ok
attachment,2304,https://humancompatible.ai/app/uploads/2021/07/Webp.net-resizeimage.jpg,public/app/uploads/2021/07/Webp.net-resizeimage.jpg,attachment parent 2303,ok
attachment,2311,https://humancompatible.ai/app/uploads/2020/11/jaime.jpg,public/app/uploads/2020/11/jaime.jpg,attachment parent 288,ok
attachment,2315,https://humancompatible.ai/app/uploads/2021/07/debates.png,public/app/uploads/2021/07/debates.png,attachment parent 2314,ok
attachment,2318,https://humancompatible.ai/app/uploads/2021/07/icml.png,public/app/uploads/2021/07/icml.png,attachment parent 2317,ok
attachment,2335,https://humancompatible.ai/app/uploads/2021/07/unnamed.jpg,public/app/uploads/2021/07/unnamed.jpg,,ok
attachment,2342,https://humancompatible.ai/app/uploads/2021/08/1-s2.0-S0004370221001065-gr001.jpg,public/app/uploads/2021/08/1-s2.0-S0004370221001065-gr001.jpg,attachment parent 2341,ok
attachment,2348,https://humancompatible.ai/app/uploads/2021/08/obe_image-e1628721929389.jpg,public/app/uploads/2021/08/obe_image-e1628721929389.jpg,attachment parent 2347,ok
attachment,2351,https://humancompatible.ai/app/uploads/2021/08/600-Pixel-Tech-Policy-Press-Transparent-Logo-e1628722046621.png,public/app/uploads/2021/08/600-Pixel-Tech-Policy-Press-Transparent-Logo-e1628722046621.png,attachment parent 2350,ok
attachment,2355,https://humancompatible.ai/app/uploads/2021/08/T9UTZPRRV-U02B7E764BW-82619e385ce3-512-e1629227282150.jpg,public/app/uploads/2021/08/T9UTZPRRV-U02B7E764BW-82619e385ce3-512-e1629227282150.jpg,attachment parent 2353,ok
attachment,2388,https://humancompatible.ai/app/uploads/2021/08/IMG_7563-e1630287262321.jpg,public/app/uploads/2021/08/IMG_7563-e1630287262321.jpg,,ok
attachment,2393,https://humancompatible.ai/app/uploads/2021/08/Screen-Shot-2021-08-30-at-3.01.41-PM-e1630360940787.png,public/app/uploads/2021/08/Screen-Shot-2021-08-30-at-3.01.41-PM-e1630360940787.png,,ok
attachment,2400,https://humancompatible.ai/app/uploads/2021/08/1623780667706-e1630446196674.jpg,public/app/uploads/2021/08/1623780667706-e1630446196674.jpg,attachment parent 2398,ok
attachment,2510,https://humancompatible.ai/app/uploads/2021/09/Screen-Shot-2021-09-08-at-1.43.23-PM-e1631133931499.png,public/app/uploads/2021/09/Screen-Shot-2021-09-08-at-1.43.23-PM-e1631133931499.png,attachment parent 2508,ok
attachment,2515,https://humancompatible.ai/app/uploads/2021/09/Screen-Shot-2021-09-08-at-1.48.38-PM-e1631134487110.png,public/app/uploads/2021/09/Screen-Shot-2021-09-08-at-1.48.38-PM-e1631134487110.png,attachment parent 2514,ok
attachment,2520,https://humancompatible.ai/app/uploads/2021/09/08984_1-e1631134712453.jpg,public/app/uploads/2021/09/08984_1-e1631134712453.jpg,attachment parent 2519,ok
attachment,2539,https://humancompatible.ai/app/uploads/2021/09/Photo.jpeg,public/app/uploads/2021/09/Photo.jpeg,attachment parent 2538,ok
attachment,2773,https://humancompatible.ai/app/uploads/2021/09/EDkiJisW4AAEEMk.jpg,public/app/uploads/2021/09/EDkiJisW4AAEEMk.jpg,attachment parent 2770,ok
attachment,2779,https://humancompatible.ai/app/uploads/2021/09/Screen-Shot-2021-09-13-at-12.16.53-PM-e1631560642925.png,public/app/uploads/2021/09/Screen-Shot-2021-09-13-at-12.16.53-PM-e1631560642925.png,attachment parent 2776,ok
attachment,2791,https://humancompatible.ai/app/uploads/2021/09/Screen-Shot-2021-09-23-at-9.51.57-AM.png,public/app/uploads/2021/09/Screen-Shot-2021-09-23-at-9.51.57-AM.png,,ok
attachment,2792,https://humancompatible.ai/app/uploads/2021/09/Screen-Shot-2021-09-23-at-9.51.57-AM-1.png,public/app/uploads/2021/09/Screen-Shot-2021-09-23-at-9.51.57-AM-1.png,attachment parent 2785,ok
attachment,2803,https://humancompatible.ai/app/uploads/2021/10/100121noyuriCHAI.jpg,public/app/uploads/2021/10/100121noyuriCHAI.jpg,,ok
attachment,2809,https://humancompatible.ai/app/uploads/2021/10/Screen-Shot-2021-10-15-at-4.24.47-PM.png,public/app/uploads/2021/10/Screen-Shot-2021-10-15-at-4.24.47-PM.png,attachment parent 2808,ok
attachment,2823,https://humancompatible.ai/app/uploads/2021/10/Professional-Photo-resized.jpg,public/app/uploads/2021/10/Professional-Photo-resized.jpg,,ok
attachment,3289,https://humancompatible.ai/app/uploads/2021/03/Scott-Emmons-cropped-.jpg,public/app/uploads/2021/03/Scott-Emmons-cropped-.jpg,attachment parent 2087,ok
attachment,3294,https://humancompatible.ai/app/uploads/2021/11/lf_logo.png,public/app/uploads/2021/11/lf_logo.png,attachment parent 3293,ok
attachment,3298,https://humancompatible.ai/app/uploads/2021/11/neurIPS.jpeg,public/app/uploads/2021/11/neurIPS.jpeg,attachment parent 3297,ok
attachment,3318,https://humancompatible.ai/app/uploads/2021/12/Kavli.jpeg,public/app/uploads/2021/12/Kavli.jpeg,attachment parent 3315,ok
attachment,3319,https://humancompatible.ai/app/uploads/2021/12/Kavli2.png,public/app/uploads/2021/12/Kavli2.png,attachment parent 3315,ok
attachment,3320,https://humancompatible.ai/app/uploads/2021/12/Kavli3.jpeg,public/app/uploads/2021/12/Kavli3.jpeg,attachment parent 3315,ok
attachment,3337,https://humancompatible.ai/app/uploads/2022/01/CHAI-360x230-1.png,public/app/uploads/2022/01/CHAI-360x230-1.png,attachment parent 3335,ok
attachment,3450,https://humancompatible.ai/app/uploads/2022/02/SF.png,public/app/uploads/2022/02/SF.png,attachment parent 3449,ok
attachment,3453,https://humancompatible.ai/app/uploads/2022/02/PMAC.jpeg,public/app/uploads/2022/02/PMAC.jpeg,attachment parent 3452,ok
attachment,3468,https://humancompatible.ai/app/uploads/2022/03/me2-e1647880247976.jpg,public/app/uploads/2022/03/me2-e1647880247976.jpg,attachment parent 3467,ok
attachment,3471,https://humancompatible.ai/app/uploads/2022/03/IMG_0598-3.jpg,public/app/uploads/2022/03/IMG_0598-3.jpg,attachment parent 3470,ok
attachment,3472,https://humancompatible.ai/app/uploads/2022/03/img_0598-3-1.jpg,public/app/uploads/2022/03/img_0598-3-1.jpg,attachment parent 3470,ok
attachment,3480,https://humancompatible.ai/app/uploads/2022/04/IMG_3052-2.jpg,public/app/uploads/2022/04/IMG_3052-2.jpg,attachment parent 3479,ok
attachment,3481,https://humancompatible.ai/app/uploads/2022/04/hanlin-resized.jpeg,public/app/uploads/2022/04/hanlin-resized.jpeg,attachment parent 3479,ok
attachment,3488,https://humancompatible.ai/app/uploads/2022/04/EA.png,public/app/uploads/2022/04/EA.png,attachment parent 3487,ok
attachment,3491,https://humancompatible.ai/app/uploads/2022/04/medium.png,public/app/uploads/2022/04/medium.png,attachment parent 3490,ok
attachment,3492,https://humancompatible.ai/app/uploads/2022/04/medium-50.png,public/app/uploads/2022/04/medium-50.png,attachment parent 3490,ok
attachment,3495,https://humancompatible.ai/app/uploads/2022/04/LAILEC.png,public/app/uploads/2022/04/LAILEC.png,attachment parent 3494,ok
attachment,3498,https://humancompatible.ai/app/uploads/2022/04/fraiday-e1650476457818.webp,public/app/uploads/2022/04/fraiday-e1650476457818.webp,attachment parent 3497,ok
attachment,3504,https://humancompatible.ai/app/uploads/2022/04/abbeel_2286049.jpeg,public/app/uploads/2022/04/abbeel_2286049.jpeg,attachment parent 3503,ok
attachment,3515,https://humancompatible.ai/app/uploads/2022/05/CHAI-Newsletter-Q3-2017.pdf,public/app/uploads/2022/05/CHAI-Newsletter-Q3-2017.pdf,attachment parent 3514,ok
attachment,3516,https://humancompatible.ai/app/uploads/2022/05/CHAI-Newsletter-Q3-2017-1.pdf,public/app/uploads/2022/05/CHAI-Newsletter-Q3-2017-1.pdf,attachment parent 3514,ok
attachment,3527,https://humancompatible.ai/app/uploads/2022/05/CHAI-2022-Progress-Report-3.pdf,public/app/uploads/2022/05/CHAI-2022-Progress-Report-3.pdf,attachment parent 772,ok
attachment,3536,https://humancompatible.ai/app/uploads/2022/05/Mason-Resized--e1653324344270.png,public/app/uploads/2022/05/Mason-Resized-e1653324344270.png,,ok
attachment,3540,https://humancompatible.ai/app/uploads/2022/05/IMG_20200615_142700-scaled.jpg,public/app/uploads/2022/05/IMG_20200615_142700-scaled.jpg,attachment parent 3539,ok
attachment,3541,https://humancompatible.ai/app/uploads/2022/05/Katie-Resized.png,public/app/uploads/2022/05/Katie-Resized.png,attachment parent 3539,ok
attachment,3546,https://humancompatible.ai/app/uploads/2022/05/Berglund-Resized-.png,public/app/uploads/2022/05/Berglund-Resized-.png,attachment parent 3544,ok
attachment,3548,https://humancompatible.ai/app/uploads/2022/05/kaufmann-resized--e1653346082925.jpeg,public/app/uploads/2022/05/kaufmann-resized-e1653346082925.jpeg,attachment parent 3547,ok
attachment,3551,https://humancompatible.ai/app/uploads/2022/05/head_shot.jpg,public/app/uploads/2022/05/head_shot.jpg,attachment parent 3550,ok
attachment,3552,https://humancompatible.ai/app/uploads/2022/05/mckinney-resized-.png,public/app/uploads/2022/05/mckinney-resized-.png,attachment parent 3550,ok
attachment,3557,https://humancompatible.ai/app/uploads/2022/05/image-e1654016002566.png,public/app/uploads/2022/05/image-e1654016002566.png,attachment parent 3556,ok
attachment,3566,https://humancompatible.ai/app/uploads/2022/06/image0.jpeg,public/app/uploads/2022/06/image0.jpeg,attachment parent 3565,ok
attachment,3567,https://humancompatible.ai/app/uploads/2022/06/1download.png,public/app/uploads/2022/06/1download.png,attachment parent 3565,ok
attachment,3572,https://humancompatible.ai/app/uploads/2022/06/blog-image-.png,public/app/uploads/2022/06/blog-image-.png,attachment parent 3571,ok
attachment,3575,https://humancompatible.ai/app/uploads/2022/06/Screen-Shot-2022-06-08-at-1.35.34-PM.png,public/app/uploads/2022/06/Screen-Shot-2022-06-08-at-1.35.34-PM.png,attachment parent 3574,ok
attachment,3582,https://humancompatible.ai/app/uploads/2022/06/oliver-big.jpeg,public/app/uploads/2022/06/oliver-big.jpeg,attachment parent 3579,ok
attachment,3584,https://humancompatible.ai/app/uploads/2022/06/PXL_20211213_181652233.PORTRAIT.jpg,public/app/uploads/2022/06/PXL_20211213_181652233.PORTRAIT.jpg,attachment parent 3583,ok
attachment,3585,https://humancompatible.ai/app/uploads/2022/06/michael-resized-.png,public/app/uploads/2022/06/michael-resized-.png,attachment parent 3583,ok
attachment,3591,https://humancompatible.ai/app/uploads/2022/06/resized-workshop-.png,public/app/uploads/2022/06/resized-workshop-.png,attachment parent 3590,ok
attachment,3595,https://humancompatible.ai/app/uploads/2022/06/IMG_3054_2-1.jpeg,public/app/uploads/2022/06/IMG_3054_2-1.jpeg,attachment parent 3594,ok
attachment,3598,https://humancompatible.ai/app/uploads/2022/07/Turner-043-e1657047815362.jpg,public/app/uploads/2022/07/Turner-043-e1657047815362.jpg,attachment parent 3597,ok
attachment,3602,https://humancompatible.ai/app/uploads/2022/07/me_square.jpg,public/app/uploads/2022/07/me_square.jpg,attachment parent 3601,ok
attachment,3608,https://humancompatible.ai/app/uploads/2020/10/cropped-chai_logo.png,public/app/uploads/2020/10/cropped-chai_logo.png,,ok
attachment,3610,https://humancompatible.ai/app/uploads/2022/07/me-headshot-paris.jpeg,public/app/uploads/2022/07/me-headshot-paris.jpeg,attachment parent 3609,ok
attachment,3621,https://humancompatible.ai/app/uploads/2022/07/Nisan.jpg,public/app/uploads/2022/07/Nisan.jpg,,ok
attachment,3633,https://humancompatible.ai/app/uploads/2020/11/square.jpg,public/app/uploads/2020/11/square.jpg,attachment parent 412,ok
attachment,3637,https://humancompatible.ai/app/uploads/2022/07/erdem.png,public/app/uploads/2022/07/erdem.png,attachment parent 3636,ok
